,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
125,ABDUCTED FOR 3 DAYS OF HELL,2020-12-22,1752618,59534,4152.0,"Install Small Town Murders for Free ✅ https://rovio.sng.link/Den99/nawt and start solving the
mysteries with your puzzle skills.

Today's solved true crime case video is on killer Angela Simpson who lured terry nealy into an apartment for 3 days of hell - torture and eventually murder

Edited by Jake - https://twitter.com/visualbyjake

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Dec,Eleanor Neale
126,THE BLOODBATH ARTIST,2020-12-20,1430917,46366,2845.0,"Get your own custom skincare and 20% off order with a free spa headband with my link: http://cen.yt/fobskineleanorneale

Today's solved true crime case video is on serial killer stephen griffiths, better known as the crossbow cannibal or the bloodbath artist - responsible for the bradford murders inspired by peter sutcliffe (the yorkshire ripper) of susan rushworth, shelley armitage and suzanne blamires

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Dec,Eleanor Neale
127,THE CROSSBOW CANNIBAL,2020-12-15,1394810,54196,3050.0,"AD - Click here https://www.huntakiller.com/eleanorneale and use my code: ELEANOR for 20% off your first box!

Today's solved true crime video is on the serial killer known as the crossbow cannibal or the bradford murders taking the lives of susan rushworth, shelley armitage and suzanne blamires - stephen griffiths.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Dec,Eleanor Neale
128,THE CHINESE TAKEAWAY KILLER,2020-12-08,2522119,67621,3511.0,"AD- Get your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale.
It's an exclusive offer for my viewers! Start your free trial today. MagellanTV is a new kind
of streaming service run by filmmakers with 3,000+ documentaries! Check out my personal recommendation and MagellanTV’s exclusive playlists: https://www.magellantv.com/genres/true-crime

Today's solved true crime video is on the Chinese Takeaway Killer (Daniel Seggie) ; the Seggie family murder of Geoff Seggie.

Edited by Jake - https://twitter.com/visualbyjake

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Dec,Eleanor Neale
129,THE ACID BATH MURDERER part 2,2020-12-05,1394289,49391,2854.0,"AD- Install Word Farm Scapes for Free ✅ https://wfscapes.sng.link/Dpojr/dinv?pcn=Eleanor+Neale 🐕🐈 and start rescuing the farm with your word puzzle skills!

Today's solved true crime case is on UK serial killer, John George Haigh, better known as the ACID BATH MURDERER!

Edited by Jack - https://twitter.com/hodgack

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Dec,Eleanor Neale
130,THE ACID BATH MURDERER,2020-12-03,2276697,75761,4316.0,"Today's solved true crime case is on UK serial killer, John George Haigh, better known as the ACID BATH MURDERER! This video is sponsored by BBC Sounds, click the link to discover my new favourite podcast Bad People & find your new fave too! http://tiny.cc/BBCSoundsBadPeople

Edited by Jack - https://twitter.com/hodgack

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Dec,Eleanor Neale
131,MURDERER PLAYS SICK TEXT MESSAGE GAME,2020-12-01,1678821,60102,3299.0,"AD- Get 20% off your first order of custom, vegan, AND cruelty-free hair care https://cen.yt/functioneleanorneale6 Thanks Function of Beauty for sponsoring this video!

Today's solved true crime case is on Rebecca Koster from Long Island, New York & the murderer that played a sick, creepy, text message game with his victim's parents after the murder.

Edited by Jack - https://twitter.com/hodgack

SECOND CHANNEL - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Dec,Eleanor Neale
132,THE LOVE TRIANGLE THAT ENDED IN MURDER (Catherine Wells-Burr),2020-11-18,1830882,56764,2777.0,"AD- Download Seekers Notes for free here: https://bit.ly/3k19gkr
Thanks to Seekers Notes for sponsoring this video!
5 year anniversary giveaway, 50 x $10 Amazon gift cards! Post a screenshot to www.facebook.com/SeekersNotes showing that you're at level 11 to have a chance to win! Winners will be randomly chosen. 

Edited by Jack - https://twitter.com/hodgack

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Nov,Eleanor Neale
133,THE 12 YEAR OLD KILLER (The Devil's daughter),2020-11-08,3099597,102801,6223.0,"AD - Click here https://www.huntakiller.com/eleanorneale and use my code: ELEANOR for 20% off your first box!

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Nov,Eleanor Neale
134,THE TRAGIC MURDER OF DAMILOLA TAYLOR,2020-10-31,1174994,44216,3074.0,"AD - Get 68% off NordVPN! Only $3.71/mo, plus you get an additional month FREE at https://nordvpn.com/eleanor or use discount code 'eleanor'
Special Cyber deal! Every purchase of a 2 year plan will get you 1 additional month free AND a surprise gift!
Check out NordVPN channel: https://www.youtube.com/watch?v=yCWNRzoQGis

Damilola Taylor Trust - https://www.damilolataylortrust.co.uk/

Edited by Jake - https://twitter.com/visualbyjake

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Oct,Eleanor Neale
135,THE MASHED POTATO MURDERER,2020-10-29,2659998,83871,4407.0,"AD - Subscribe to FootAsylum’s youtube channel and turn notifications ON  to see what I get up to, locked in a house with 9 other youtubers - https://www.youtube.com/user/footasylumofficial

Cowshed Social, the Executive Producers of Locked In, have taken every precaution to ensure the web series complies with current government COVID-19 guidelines and have done so through working with a current government advisor.

Edited by Jack - https://twitter.com/hodgack

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Oct,Eleanor Neale
136,THE MURDER OF FAMOUS RAPPER CHINX DRUGZ,2020-10-24,1077545,37379,3112.0,"Click here https://rb.gy/f1wc8d and get 25% off Urbanista’s London earphones, and free shipping, by using my code ELEANOR25. Thank you to Urbanista for sponsoring this video.

Today's solved true crime case video is on the celebrity murder of famous rapper chinx drugz, collaborator of french montana & notable for his songs 'feelings' 'dope house' and 'bodies'

Edited by Jack - https://twitter.com/hodgack

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Oct,Eleanor Neale
137,THE PEMBROKESHIRE MURDERS,2020-10-14,2049464,47805,2096.0,"AD - Click here http://cen.yt/functioneleanorneale5 to get 20% off your custom formula from Function of Beauty. Available in the US, GB, EU, CA, AUS, NZ and more!!! Function of Beauty makes unique personalized hair care that is vegan and cruelty-free.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Oct,Eleanor Neale
