,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
147,The Christmas Day Massacre | The Anderson Family Murders,2021-03-13,1963908,53160,3218,"This true crime case looks at the Anderson Family. On Christmas eve of 2007,  Michele Anderson along with Joseph McEnroe, killed three generations of her own family. When a good friend of the family grew concerned, her discovery would lead law enforcement to the home. 

It's still not understood to this day why the organizer Michele, decided to turn on her own family.

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

📖 References ➜ 

🎵 Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me.

00:00 Intro
01:12 Meet The Anderson Family
03:07 Christmas Eve....
06:48 Boxing Day
08:48 Michele and Joe
10:59 The Trials
13:19 Outro",Mar,Coffeehouse Crime
148,The Church Murder: The Case of Missy Bevers,2021-03-09,675885,21401,2205,"In this True Crime case we look at the unsolved death of Missy Bevers. Missy Bevers was killed in a church, the suspect seen on CCTV only minutes before. Midlothian Police believe a figure seen on camera in a SWAT team uniform ambushed Missy Bevers shortly after she arrived for her early-morning boot camp class on April 18, 2016.

Despite surveillance cameras capturing a range of characteristics about the suspect, no one has been identified as a person of interest. And with the case ageing almost four years, questions are asked if we will ever know who did it. 

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

📖 References ➜ 

🎵 Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me.

00:00 Intro
01:23 Who is Missy Bevers?
03:46 A Bizarre event nearby...
05:27 Footage of the suspect
08:27 What do we know of the suspect?
12:20 Who did it?
14:48 Conclusion...",Mar,Coffeehouse Crime
149,The Chilling Case of Birna Brjansdottir,2021-03-05,1986242,62892,4711,"Iceland's most notorious murder: Birna Brjansdottir disappeared in Iceland in 2017, CCTV cameras caught her final moments before meeting her killer.

When Birna vanished, it sparked a national search operation spanning hundreds of miles and thousands of people. Iceland is considered a very safe place to live with very little crimerate, and nightlife where women can often walk alone without worry. But when police caught her on CCTV, moments before she disappeared, everyone feared the worst. 

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

📖 References ➜ https://pastebin.com/HksW879S

🎵 Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me.

00:00 Intro
00:37 A Thankyou to 1,000
1:23 Birna Brjansdottir
5:15 Searching For Birna 
7:33 Using CCTV To Find A Killer
9:30 Hunting Thomas Moller Olsen
12:27 That Fateful Night...
14:05 A Horrible Discovery
15:25 The Trial
17:14 Outro",Mar,Coffeehouse Crime
150,The Real Life Yandere Girl | The Strange Case of Yuka Takaoka,2021-03-02,3224071,125672,12188,"This true crime story takes us to Tokyo Japan, looking at the strange case of Yuka Takaoka, who is considered and even idolised by some to be a real life Yandere. Yuka Takaoka turned evil against her boyfriend in February 2019, following her belief that he was cheating on her.

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

References ➜ https://pastebin.com/sSjMq5M5

Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me.

00:00 Intro
00:43 Who is Yuka Takaoka?
02:16 Meeting Phoenix Luna
05:34 A Fateful Morning
08:21 Aftermath and Trial
09:55 Closing Thoughts",Mar,Coffeehouse Crime
151,How CCTV Caught A Killer: The Case of Libby Squire and Pawel Relowicz,2021-02-26,1936694,56582,4879,"This true crime case looks at killer Pawel Relowicz,  who targetted Libby Squire on a cold night in 2018. CCTV Footage captured her final moments before meeting Pawel Relowicz, and his movements after. This documentary remembers Libby.

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

📖 References ➜ https://pastebin.com/j0ekHaf3

🎵 Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me.

00:00 Intro
00:34 Libby's background
02:39 Libby's disappearance
04:59 Pawel Relowicz
07:14 The case of Libby and Pawel
09:05 The aftermath
13:05 Pawel's Trial
14:01 Closing thoughts, Pawel's letter",Feb,Coffeehouse Crime
152,Inside a Serial Killer's House | The Case of Stewart Weldon,2021-02-23,1265973,37879,2196,"We look inside a Serial Killer's house, and at the Case of Stewart Weldon, who murdered three victims in his house throughout 2018 in Springfield MA Massachusetts. Stewart Weldon's victims were killed through a span of several months, all enduring the same fate. 

In this video we also remember Kayla Escalante, Ernestine Ryans and America Lyden Canales. 

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

References ➜ https://pastebin.com/hFLSzgF0

Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me.",Feb,Coffeehouse Crime
153,What Happened to Brian Shaffer? | The Man That Vanished From a Bar,2021-02-19,560357,20291,1895,"This unsolved case explores the Disappearance of Brian Shaffer, who vanished from a bar in 2006. Brian Shaffer has never been found and is still missing, he was last seen in a busy bar with CCTV security cameras recording him entering, but never exiting the building. 

What happened to Brian Shaffer? This video includes possible theories to his murder or runaway, surveillance footage, and the lives affected by his disappearance.

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

🎵 Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​",Feb,Coffeehouse Crime
154,From Delusional Ex to Murderer | The Case of Jodi Arias,2021-02-16,962202,31199,3194,"In the year 2008, Jodi Arias killed her former boyfriend Travis Alexander. She later became famous for her delusional lies, strange behaviour in court, and bizarre acts on police CCTV and TV interviews. Travis' friends would refer to her as his ""crazy ex girlfriend""... but they never anticipated the lengths that she would take to get what she wanted. 

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​

00:00 Intro
00:41 Travis Alexander & Jodi Arias' History
04:08 The Death of Travis Alexander
06:47 Clues (and mistakes) from the killer
12:38 Jodi's Interrogation
16:50 Jodi's Trial
19:01 Final thoughts",Feb,Coffeehouse Crime
155,Disappeared While Hiking An Illegal Trail | The Unsolved Case of Daylenn Pua,2021-02-11,489274,19773,1228,"This is the unsolved case of Daylenn Pua, a Hawaiin who disappeared while hiking an illegal trail called the stairway to heaven, alocated in Oahu, Hawaii.

But shortly before mysteriously disappearing, Daylenn Pua captured a picture with a man lurking in the background. Wether this holds any clue or relevance to his disappearance is up for debate, but the suspect has never been identified. Was Daylenn Pua murdered? Or was it an accident? 

This is the unsolved case of Daylenn Pua. 

🔴 Subscribe for more True Crime and Mystery cases ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

📖 References ➜ https://pastebin.com/zJtnqFPw

🎵 Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​​",Feb,Coffeehouse Crime
156,She Believed she was being followed... | The STRANGE Case of Elisa Lam,2021-02-08,493610,19088,1238,"This is the solved case of college student Elisa Lam, who is the last chapter to the Cecil Hotel's dark history. Elisa disappeared from the Cecil Hotel in Downtown Los Angeles in January 2013. Includes elevator footage.

Elisa Lam, also known by her Cantonese name Lam Ho Yi, was a Canadian student at the University of British Columbia in Vancouver. She had been reported missing from the Cecil Hotel (Also known as ""Stay On Main"" at the end of January 2013. Maintenance workers at the hotel discovered her body in a water tank when investigating guest complaints of problems with the water supply and water pressure.

The notorious Cecil Hotel grows in infamy when guest Elisa Lam vanishes. This is a 2021 update to the case and my personal perspective on her fateful night. 

🔴 Subscribe for more True Crime and Mystery cases ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

📖 References ➜ https://pastebin.com/ST1CTBNa

🎵 Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​​

00:00 Elisa's Background
03:27 Elisa's Blog
05:18 The Cecil Hotel
09:41 The Elevator
12:02 Discovery of Elisa
14:02 Case Solved
17:30 Outro + Interesting Facts",Feb,Coffeehouse Crime
157,The Case of the Watts Family Murders,2021-02-04,719994,25273,2912,"The short true crime story of the Watts Family murders. The lives of Shanann Watts and her daughters were ended by family father, Chris Watts. This short documentary covers the watts family's background, and the downfall of Chris Watts. Various footage and moments included.

🔴 Subscribe for more True Crime and Mystery cases! ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

☕ Join the Coffeehouse Crime facebook page ➜ https://www.facebook.com/coffeehousecrime

🌎 Check out the Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap

References ➜ https://pastebin.com/URqF9t95

Used music ➜ Coffeehouse Crime FM: https://bit.ly/3n7Jv3y​​

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me.",Feb,Coffeehouse Crime
